transaction_id,customer_id,transaction_amount,merchant_category,merchant_country,device_type,transaction_type,transaction_time,hour,distance_from_home,transactions_last_24h,merchant_risk_score,is_international,is_card_present,device_trust_score,account_balance,fraud_label
58ecdf9f-2c29-4117-ae3c-acb2ad0d463e,45e0774d-5738-46b6-9660-406d971a4349,1192.01,utilities,GB,mobile,transfer,2025-06-02T20:06:01,20,314.04,4,0.63,0,1,0.31,31983.69,0
96e9c7da-48d3-426c-aaf0-2d718a7add54,f493470f-e008-4ea4-8dcd-8e42855a1349,1459.9,electronics,BR,mobile,deposit,2026-02-19T20:08:21,20,3341.07,40,0.2,0,1,0.42,28576.12,0
77e4b19d-ce07-4458-b5ac-a1304b994703,01e9e4c1-d3a3-40be-af54-753525cd4214,222.45,retail,IN,web,purchase,2025-06-19T12:33:42,12,1724.01,24,0.79,1,0,0.33,910.49,1
f0e9b219-ccda-4d66-8949-14fb44ebeed1,f72abf7b-6bc5-4852-9e42-4802cc980a70,2732.34,grocery,US,pos,transfer,2026-02-07T02:08:23,2,674.26,30,0.19,0,1,0.98,23978.71,0
11457f52-9e45-4a61-9339-f0df2e79dee3,afdbb698-13ea-4957-b9ea-646607950d46,3956.59,grocery,IN,web,withdrawal,2025-10-02T20:38:12,20,2715.15,21,0.99,0,1,0.94,25817.64,1
802a98ca-f235-40a3-9902-ed32b6227756,0f8d0e2f-4149-4771-88fb-44944eba161c,4311.38,healthcare,BR,pos,transfer,2026-03-30T07:46:18,7,2000.11,22,0.44,0,1,0.35,39987.19,0
0e2173da-89cc-4157-ab1c-659b76a4f91f,11618527-089a-47ef-82e2-d43b9945d659,3461.88,utilities,CA,pos,withdrawal,2026-03-11T03:52:28,3,2153.04,34,0.43,1,0,0.34,4222.31,1
d44d8b5f-4b63-4b60-b5cd-e73e6cf29e74,2c8bb2fd-b3f5-4b42-992e-b96eca0c19ad,404.94,grocery,NG,pos,deposit,2025-04-08T09:09:27,9,2219.54,20,0.17,1,1,0.5,35911.38,0
93c5e697-6a0b-44c8-b5b2-87a187a22c88,a00d104e-2f91-45f2-8acb-105b2cbaeb23,3199.15,grocery,US,web,deposit,2025-11-09T14:56:14,14,3749.49,5,0.52,0,0,0.7,20369.89,0
3a499c9c-2abf-4641-8125-5732d7781dcf,21f33558-13d5-4305-b769-a075e13f03cb,635.52,retail,CA,pos,deposit,2025-07-04T14:50:16,14,767.19,24,0.04,0,1,0.43,47478.41,0
0dfe55fd-8912-4122-8163-6f01659bbde9,616196e9-94bc-4cbc-807d-986fa324cc6b,2871.74,entertainment,NG,atm,purchase,2025-07-08T05:41:29,5,129.57,26,0.96,1,0,0.38,14006.62,1
cf847fdc-a105-4d82-8b37-96de2f8e57a9,64b9759c-9c3c-4367-a0c8-912eaf3e3b0a,3875.95,travel,GB,mobile,deposit,2025-10-03T14:24:51,14,2456.0,14,0.92,1,0,1.0,14350.29,1
5cf2534a-1fd4-4d90-9001-551d8a5c5820,e108c6aa-0b62-42ae-93ea-31db5a895411,4493.9,utilities,GB,pos,withdrawal,2025-07-08T21:11:35,21,3339.2,6,0.99,1,0,0.83,48381.31,1
afd60174-45dc-42b0-b514-ea4cbf6f2fec,1dc507fa-37c6-402e-a116-5fc0b6437030,3560.49,grocery,BR,pos,withdrawal,2025-06-17T18:48:48,18,694.38,24,0.21,0,1,0.56,6155.99,0
362a78f2-7ed0-4b4e-87f5-1239c45bf93b,ae1d11cb-ad7e-4113-9ce2-116d5d5a78af,4019.29,utilities,CA,atm,deposit,2025-06-24T19:16:24,19,3584.67,40,0.4,0,1,0.9,3380.83,0
6ecfd027-26f4-4991-807f-364268f3b9ae,d85e8e10-e079-47b9-8ee0-25cdddb7dbdd,631.01,travel,CA,atm,purchase,2026-01-26T22:29:47,22,4389.8,5,0.35,1,0,0.5,34037.44,0
832ad69a-032c-482f-ab82-76cf01f5f622,abe61c18-7700-4324-90d4-fb9613877000,2592.92,electronics,NG,pos,transfer,2025-06-08T15:47:10,15,4737.42,11,0.23,1,1,0.25,46743.42,1
2d2ae626-e952-4260-b1b5-11091c0ea968,d71a8169-762f-4c62-ac71-9e6d5502d85a,630.23,travel,US,pos,purchase,2025-08-20T16:09:15,16,4708.03,40,0.18,1,0,0.58,25178.4,1
84a045c5-f66d-47e6-b1fa-cb8cb424feb8,6e4a68d7-8651-46de-808e-15fbfd17a02b,410.71,gas,FR,atm,transfer,2025-08-23T14:02:21,14,2490.19,14,0.64,1,1,0.79,20887.68,0
9b3b0ca8-e839-4f55-af42-59dca0bd1f2c,8b5c8ce1-8040-4925-a656-248b1ad401ee,1490.68,retail,FR,pos,withdrawal,2025-06-03T04:01:40,4,1700.96,4,0.47,0,0,0.24,20839.53,0
d79b6ca5-effa-4343-9292-0d2b1c37c2af,edb4badb-fd3c-4f05-8d41-cc536a0e72f1,658.18,travel,NG,mobile,purchase,2025-07-19T17:44:23,17,1337.36,33,0.47,1,0,0.61,16023.88,1
550baeca-d59d-40de-80d4-bcd86ba09baa,6ba4486d-0504-406a-97ff-0a871938a9ab,4727.2,restaurant,BR,web,deposit,2025-08-11T09:08:26,9,4668.76,16,0.82,1,1,0.97,45125.31,1
56d62108-291a-434a-b7b4-e80f7740fb3f,ff2fe88b-216a-4e0d-96cb-005d07c4da66,2496.3,retail,NG,mobile,purchase,2025-05-27T17:43:32,17,4833.43,32,0.51,1,0,0.12,47267.12,1
3712b1c9-aed8-40d7-83c3-ffeb853ffc4d,cfbb9c49-0fa2-4c92-b0f9-1daac1994993,2477.0,healthcare,FR,pos,purchase,2026-01-26T22:36:45,22,4412.28,19,0.44,1,1,0.58,42373.9,0
c87473db-af70-46ee-85c9-b8d48a48d2a6,ba06cfe8-7e6d-4ed0-a73d-5af48b4981d7,260.53,electronics,FR,web,purchase,2025-11-25T15:44:30,15,3822.02,24,0.51,0,1,0.6,3769.23,0
d05bdd0f-5be3-43bf-bc02-0566c7e6f16c,11bac0f3-6e60-4fd1-baa9-3b1d824788e6,1869.13,grocery,IN,mobile,transfer,2026-02-21T00:13:34,0,2545.61,36,0.21,1,0,0.95,37772.76,1
98c3d738-7c5e-49fc-a84d-383ee380e169,bf527f14-93bd-4a25-9556-f6dbf08cb705,4020.81,healthcare,BR,pos,withdrawal,2025-12-21T05:57:27,5,3065.34,10,0.33,1,0,0.65,25823.74,0
52c5b26d-b126-4b6b-bda7-0e308ef14396,db57f282-600d-4209-9251-a4035ad733cd,3545.16,grocery,DE,atm,withdrawal,2026-03-22T04:05:50,4,4899.49,31,0.68,1,1,0.83,18481.05,1
833922a7-6d0d-46fc-83b5-1b5f6d891a23,e4eb0c54-f5b1-4143-96ce-f2bbcc1f3f89,3608.39,grocery,US,mobile,transfer,2025-08-02T08:04:21,8,1900.95,11,0.78,1,0,0.57,36087.02,1
a7544a4f-caa9-4e9d-93e6-7cb5ba1d09b4,be0adb18-b103-45fa-ac66-1d9b6d9b7d57,2207.99,grocery,IN,web,transfer,2026-02-19T03:44:09,3,3057.39,10,0.51,1,1,0.47,10274.19,0
0d08f23f-3ece-454e-a6cb-866acd834103,f88d672e-1533-4d20-b48a-21ba3ab4c2a5,4990.62,gas,DE,atm,transfer,2026-02-21T12:59:09,12,2665.64,34,0.47,1,1,0.44,47838.61,1
983f26df-2791-48d1-bdc1-8a23bd59f9e8,60609c40-75df-4ada-88aa-f58d6516d321,1398.64,retail,NG,atm,withdrawal,2025-05-06T20:05:23,20,3524.5,15,0.77,1,1,0.95,49114.79,1
8d80fbd9-024d-4b2b-8cdc-8641b4cc20a1,dac4e8d0-152e-44ea-a4dc-c507ebe8dd53,1442.51,electronics,NG,pos,deposit,2026-01-13T03:27:29,3,1452.26,26,0.81,1,1,0.84,47734.98,1
ec1609c4-c4b9-4cce-8195-84262cd58fcd,d815fb89-d411-4476-8888-6df932cadc57,3737.96,restaurant,DE,web,purchase,2025-07-21T12:54:34,12,1358.11,13,0.57,0,0,0.85,13629.52,1
0d183493-3e76-4804-b165-a1bf7fbef411,4d6c2fbb-9749-462e-b615-d2a468f323aa,3191.53,utilities,BR,web,deposit,2025-05-28T11:34:10,11,3853.83,7,0.11,0,0,0.47,35896.17,0
0b9fa6c0-3079-4d0c-822f-70a8ec3b4a37,d05361b1-6c0a-448d-90a6-8b72ef7dd65c,2389.86,utilities,FR,mobile,transfer,2026-01-29T12:58:49,12,447.3,19,0.91,0,0,0.39,32330.31,0
0f7baa42-c8d4-4133-8d95-1c30426835cf,e25830f2-9c49-40df-9bbd-fa2bdeed96e7,4411.81,grocery,CA,mobile,withdrawal,2025-06-17T15:47:12,15,4683.04,3,0.5,0,1,1.0,19910.03,0
c1a3ce49-1019-4370-b4b5-818810fc0cb0,d89d55cf-1cc8-4054-8dd6-9e6aa99989b7,4642.63,utilities,DE,atm,withdrawal,2025-08-20T12:40:49,12,4446.3,19,0.53,1,0,0.51,32101.49,1
4fddea04-26af-4eac-bd36-1d7d083cffa7,68b3c1f3-62ca-47c2-84e3-0d53c6cbd6b2,4045.03,gas,FR,web,transfer,2025-12-29T05:07:25,5,70.42,11,0.72,1,1,0.76,32449.44,1
2e786c0b-8716-4dda-98e7-32218314c48e,1a116530-16ba-46a3-a0da-b13060c97421,4135.81,grocery,DE,pos,deposit,2026-02-23T00:48:41,0,2387.27,6,0.98,1,0,0.46,4859.72,1
d3c77788-515d-43f3-9b03-521e720e38ef,003b546a-edc7-485e-a0c1-f4a991e662eb,2236.44,grocery,NG,mobile,deposit,2026-03-31T18:13:23,18,3268.42,22,0.02,1,0,0.37,36171.84,0
0f222033-4722-449d-91d6-ccf136b1c11b,f923e569-d5c8-4ed3-9dbb-495d6a9de523,802.79,entertainment,IN,web,deposit,2026-03-21T00:41:31,0,1104.25,8,0.37,1,0,0.67,47037.72,0
7b617d66-95e9-4d0f-9fd4-c1598f7d0284,b925876e-6970-4194-acb0-6610ee3ed7bb,2082.15,utilities,CA,atm,withdrawal,2025-06-27T16:54:54,16,3401.71,35,0.76,1,0,0.82,41297.62,1
d52fed5d-e718-403e-a4c2-334f14c5d51c,31c997b0-5d52-4149-bffe-7cbf365ff616,4586.64,retail,DE,atm,purchase,2026-03-15T04:46:14,4,2683.3,4,0.21,0,0,0.85,45154.12,0
a5053be4-8eb2-4b56-9c7c-430b2ecc9e86,35e0facd-a2eb-4018-86af-bef659183972,3586.01,entertainment,NG,mobile,deposit,2026-01-06T12:10:12,12,659.72,6,0.07,1,1,0.91,22329.59,0
c2efce81-63ca-4b01-b2c1-dd8c089301c8,1bf35517-749e-4439-9a32-71ddf1e6a8df,3617.78,electronics,BR,mobile,purchase,2025-04-22T04:45:49,4,226.45,17,0.58,1,1,0.83,37315.64,1
f1aca9d5-21e1-47be-a15f-b89b08e7c16c,69ec7792-7ed6-4706-9867-5caac4af0e14,163.52,retail,FR,atm,deposit,2025-08-20T13:33:46,13,3229.4,12,0.98,1,1,0.79,38314.8,0
c671bf7b-db2b-4c0e-b9c3-e22431feb2d1,4f913227-d7bd-4843-bdbf-6d89d5ff5bc4,1881.35,grocery,BR,mobile,withdrawal,2025-12-07T09:56:50,9,636.74,23,0.4,0,0,0.21,49643.05,0
b9ea2902-c53e-42f3-a6b5-2733f9cba194,f3258d3d-313c-40b3-9af5-fdc2287a11e1,3369.13,electronics,US,mobile,deposit,2025-12-28T23:17:08,23,775.61,35,0.47,1,0,0.44,11560.24,1
0b1b8f44-53d0-4757-a12f-1ce37580be1a,8d1017a8-d19e-4f6a-a3e6-5d6a63f72935,1207.13,grocery,DE,atm,deposit,2025-09-09T05:30:20,5,4361.06,7,0.68,0,0,0.63,22377.41,0
a2f90d34-6cec-45ba-b556-38d9bb4ba895,ee8cc4d1-71ec-4c09-85cf-5800763cf839,2701.1,retail,GB,web,withdrawal,2025-09-21T08:26:10,8,3657.59,9,0.82,0,1,0.55,14534.25,0
ce6f8983-7f69-4833-aae9-e78f52eb1838,532a3bbb-7369-417a-9015-dfda2eb0af04,4928.55,healthcare,IN,atm,purchase,2025-08-06T23:24:10,23,4398.57,27,0.95,0,0,0.37,3141.79,1
06dcc585-155b-44b3-abd6-860e98592f17,643d34be-59ba-4fcd-941e-e08a47689988,4708.22,restaurant,GB,web,withdrawal,2025-12-30T09:24:26,9,1882.3,34,0.16,1,1,0.39,20874.6,1
4b0e8740-d249-4ab5-8561-4a9b271e0347,f2a37bb1-b87d-4fb2-ac28-5bbf9b7153ed,4029.85,restaurant,BR,pos,purchase,2025-08-10T17:07:25,17,1942.1,36,0.53,0,1,0.47,20883.74,0
fa84b380-69fe-48e3-9a48-a5731ba07d25,61a94082-cc7b-4ba3-b4bc-3fdc45f535bb,4236.43,electronics,BR,web,transfer,2025-11-23T22:43:21,22,3368.36,35,0.28,0,0,0.75,9605.03,0
3de0bdda-14bf-422c-830b-7f560cb0004d,4aeb6477-8ee3-4545-a192-78f0668bd0d0,1048.4,entertainment,FR,web,transfer,2026-03-08T09:41:49,9,4810.39,20,0.94,1,0,0.96,865.15,1
de76710b-7c25-4f37-81d1-85a7cf07764f,b10e72e1-eef7-45f0-8299-6a1fe895d0bb,4576.06,entertainment,IN,mobile,deposit,2025-07-18T20:54:14,20,1307.81,19,0.37,1,1,0.44,26729.14,1
11fedb86-018c-44c7-a4c4-7865f4a395cb,4fe44754-3990-4b9f-8138-0ef6a62f949c,4572.08,utilities,GB,atm,withdrawal,2025-10-24T23:58:27,23,729.61,21,0.23,1,1,0.47,28169.98,1
a13bec2b-9892-4f05-a527-944bdeab4c03,4cd7ce28-c8e6-4bb5-aaae-d47783e23097,984.98,gas,BR,atm,deposit,2025-08-09T07:06:55,7,4717.32,25,0.56,0,1,0.61,12361.93,0
65477967-e1fb-45b3-a3af-d703da2b909d,7db48997-424e-4115-94b6-5afe3ddd6e0a,845.33,utilities,US,mobile,purchase,2025-07-28T09:06:53,9,4446.82,11,0.19,1,0,0.23,27372.66,1
c8a5d51f-7c65-473e-b26e-0fa5802665e8,2b55f179-c331-4f5b-889b-67e76a34f030,3822.87,retail,BR,mobile,deposit,2025-04-12T14:19:18,14,45.71,9,0.71,1,1,0.86,11648.53,1
f4a3ffee-8665-4e00-aff9-9fad12b98e8b,03ff8029-fe4a-4a99-a280-49c0cc73dadb,83.58,travel,GB,mobile,purchase,2025-11-09T10:59:47,10,1433.44,1,0.54,1,1,0.12,36137.42,0
a261bc9c-1251-45bf-b145-20a973e30106,ceb2c1ee-a589-4c22-8ec3-3e227d2f7867,1208.64,restaurant,US,pos,purchase,2025-08-28T22:38:22,22,2030.14,23,0.38,1,0,0.34,19905.13,1
3f9dd40b-baae-48b9-b76a-afa43b5cc620,6c34337a-8ebd-4261-846c-6903a7ac2602,472.04,healthcare,US,pos,purchase,2025-08-29T05:13:51,5,856.92,25,0.02,1,1,0.6,2900.14,0
387ad595-6187-4a17-8d86-21dd7b4c5b96,342cca7d-6caa-433e-9d5d-fde092e01f6a,1152.68,travel,DE,pos,purchase,2025-11-21T12:47:27,12,4496.56,18,0.93,1,0,0.14,3809.97,1
9a61d915-93cb-4433-9414-51d11fe86f1f,fa3059b3-6ab2-4ca4-8415-0de6becc257a,2937.25,healthcare,IN,web,purchase,2025-06-11T09:58:42,9,4247.21,5,0.57,1,1,0.37,28241.51,0
754db2e1-5ebb-4b2b-9d2b-02e272c0d196,c7c167ae-dcc6-4f44-9e77-301e7a147c92,273.21,retail,BR,mobile,withdrawal,2025-07-17T12:14:14,12,4774.29,15,0.77,1,1,0.85,17095.58,1
8cf50102-9d2c-4de9-8eb2-270753c79de6,6b581541-86ad-4ef4-aa8e-4de79d108d70,2455.56,gas,CA,web,purchase,2026-01-23T14:45:02,14,3303.36,36,0.68,1,0,0.95,21649.21,1
63189530-3e77-4442-8c7d-164b7c0aa86c,45549df0-273d-477e-8690-c24e02edd127,1343.52,entertainment,CA,pos,withdrawal,2026-01-11T03:45:54,3,25.98,10,0.12,1,1,0.77,15902.24,0
a850fa75-cc77-4f47-8b78-647cd61ce56d,881e34ff-580f-4ce2-be8a-8265e571197e,666.87,utilities,FR,mobile,withdrawal,2025-05-03T01:40:44,1,131.31,28,0.41,0,1,0.5,27781.53,0
5619fa0c-f7b3-4db5-a85d-861407c63be3,d615194e-50e0-4cf3-b7a9-d6dd9b9fe412,66.64,utilities,GB,web,deposit,2025-07-07T05:38:40,5,4963.65,25,0.56,1,0,0.8,36269.71,0
8c38b3fa-3cd8-4856-bd4f-86eb940b0190,1be1259f-3553-484c-b9b8-e368f19ea0e3,698.51,electronics,DE,pos,withdrawal,2025-09-18T14:09:43,14,2105.51,18,0.44,1,1,0.54,3257.03,0
f9ed2cfe-88ba-4272-8628-eef66eedfb48,ea9442f1-bea4-4f1d-abb2-1cd29bafce50,3605.89,retail,BR,atm,withdrawal,2026-01-05T17:19:34,17,33.84,39,0.14,1,1,0.66,22947.3,1
56dd4917-5d49-4ce6-ad2e-12647aec925c,7cdd1b7d-1832-4dc7-ab93-ce0d1e102475,1677.01,retail,DE,pos,deposit,2025-04-27T02:50:44,2,1570.92,20,0.21,0,1,0.39,47369.22,0
602d2e99-8657-4e56-adc1-150618604112,751b7857-6d6b-47b1-bd1a-8984506aa607,1632.8,utilities,DE,mobile,deposit,2026-01-17T19:48:54,19,4986.32,26,0.21,1,0,0.43,46610.15,0
5af41e7a-bfa8-4dc2-aa36-92da8f4d0a73,e2ab5b29-c429-4c07-a412-7ad3570a5fbc,2195.08,restaurant,FR,pos,transfer,2025-07-03T16:53:35,16,2496.52,5,0.42,1,1,0.84,39803.28,0
8dbb3dd9-95ec-4668-a753-40c31e5b6be9,2c72bc01-8a08-453b-ad98-e498244b95d8,3946.44,utilities,CA,mobile,withdrawal,2025-07-12T20:35:56,20,2533.06,29,0.41,0,1,0.99,24013.81,0
a2300d66-53d2-45f5-9b29-3527062135ed,a9487cfc-410b-48a9-ad70-c4ccba86beee,551.3,retail,US,atm,purchase,2025-04-11T22:58:10,22,3225.16,23,0.57,0,1,0.25,30672.63,0
de65457c-f7b3-4be1-ab9a-ef917fc95bac,14f8e7d0-c552-4673-b3af-a62296f9372a,497.54,healthcare,IN,atm,transfer,2025-06-02T17:43:24,17,1105.16,33,0.69,0,1,0.77,27943.87,0
cdbb2e6a-8d57-4b75-b3e8-37040a764bab,095adbca-010a-49a9-9b42-bf568094753c,4988.53,retail,BR,pos,withdrawal,2025-08-26T03:55:41,3,4156.59,7,0.09,1,0,0.37,46035.32,1
de893983-f1ce-48b9-b36a-859aed49b47f,86b73493-dca0-4d65-aa95-f1e397ab8ec6,3922.43,grocery,IN,mobile,purchase,2025-04-29T01:17:25,1,1594.55,23,0.7,1,1,0.53,21964.48,1
9715d862-19e2-4959-ba71-8a292beb8431,f1db77d4-7417-40c8-895e-483b691b2e00,3241.61,restaurant,GB,atm,transfer,2025-05-02T22:22:52,22,2131.85,16,0.34,0,1,0.56,27640.32,0
15907259-ff8d-4bb7-99a3-23e1b11d6574,8f9bc51e-7525-463d-9003-8238c4cc8c48,3204.19,grocery,NG,web,transfer,2025-10-10T05:35:11,5,2961.02,26,0.21,1,1,0.13,30743.94,1
c081d2bd-8fa6-4857-b2a7-51fd125add3a,5159fd58-8634-463e-9cce-1b7a55dfe778,3762.87,electronics,IN,pos,deposit,2025-11-13T11:07:51,11,1629.92,37,0.2,0,1,0.19,43611.77,1
83ae277e-5ed0-4ddf-adc7-6139f81cb05e,1f9d66ca-1afd-41e6-a8a2-f546d42a7346,2986.87,electronics,CA,web,withdrawal,2025-11-17T06:50:58,6,862.64,38,0.46,1,1,0.2,17664.05,1
b416b712-6147-4447-9d83-5ff307509076,a8d0c2e3-625f-4b2f-90b7-98e23095cc02,1196.67,healthcare,GB,web,deposit,2025-07-04T18:05:25,18,2982.13,12,0.39,0,1,0.44,7153.79,0
248d81fe-7748-437e-ab8f-b9dc1317446f,af2975dc-56c4-4746-81cc-090036a76197,2776.79,grocery,DE,atm,transfer,2025-05-22T13:11:11,13,268.06,19,0.46,1,1,0.23,15797.54,1
3fae6dbe-342c-4ac5-a775-011443b58460,b6c2e753-996f-432b-a5c0-68306e0d3422,4077.0,grocery,US,web,withdrawal,2025-10-06T12:23:10,12,2443.5,27,0.84,1,0,0.72,20839.96,1
89985319-81ab-4bee-8ebb-907d611d096c,921290d0-dfad-4568-a424-da7353719c3f,1377.89,electronics,US,pos,withdrawal,2026-02-08T06:11:33,6,2476.57,11,0.77,1,0,0.8,28325.96,0
4f2f8248-b8c1-41b6-9f89-e93f8e3e2fd4,e99ced30-9e4c-458b-a44d-1bb6a63e02f8,3801.22,gas,NG,mobile,deposit,2026-04-02T19:40:51,19,3268.36,35,0.74,1,0,0.3,21315.22,1
08102e35-50c3-4f0a-8203-c9909112aa3d,e85ee2d6-9e9a-4e7e-8c71-f2f46281a775,1746.14,healthcare,DE,web,transfer,2025-09-08T17:27:10,17,1049.39,29,0.81,0,1,0.88,5957.56,0
8f5e8a1b-6906-4ecf-8272-e763ea49477b,4b3b3fd8-0bef-4eb7-9c58-bb35a46c55e7,4068.58,gas,GB,pos,purchase,2026-01-30T17:41:43,17,1618.27,37,0.54,0,1,0.42,14126.14,0
76bcd25a-e240-46c1-9b88-5d0f5b1e4769,9cd688f1-a9ff-4ace-8a07-3e9fce981fe6,4814.05,travel,FR,pos,transfer,2026-02-26T14:33:33,14,4330.39,4,0.14,1,0,0.99,43365.67,0
3a559377-45e2-4a65-9126-607e0acc9fc4,0ba53e0f-2ce0-4ef2-97a4-3bbe95bb6c97,2449.85,utilities,BR,pos,withdrawal,2025-11-06T17:36:40,17,3844.42,27,0.8,1,1,0.44,3868.26,1
45690620-a334-4825-b164-2f7e8b341144,e55bd663-0ad3-4182-b3ca-c63b95614f1e,4751.52,retail,DE,mobile,deposit,2026-02-22T11:36:59,11,3654.66,38,0.74,1,1,0.1,38729.35,1
0073ffd1-d501-4c43-b51b-ec88c9be8e81,b1f7e809-5118-4855-b6a8-cefdc9130754,4840.8,retail,CA,mobile,purchase,2026-03-07T05:14:40,5,2889.67,32,0.34,0,1,0.34,41434.35,1
ef40b0d1-d3af-45e5-9e0c-e52ab8d32303,f488681d-5715-4736-a253-ed5e406c9c5d,3132.77,restaurant,GB,web,withdrawal,2025-08-16T22:06:31,22,3.38,2,0.45,1,1,0.21,42896.81,1
7d4628ca-b03b-4f4f-95b3-8bc96ab4798f,9a7b309f-5099-4466-b734-5aa186a5d5e1,4372.74,grocery,DE,atm,withdrawal,2025-08-24T04:50:44,4,4519.0,6,0.38,1,0,0.69,12594.42,1
8f972240-c4e8-4d58-9cc7-400dc98d2a42,79893b52-81cd-4f1e-be47-b43d4f1e74a6,2149.01,grocery,CA,mobile,withdrawal,2025-08-30T04:53:32,4,1130.95,7,0.14,0,1,0.1,23892.65,0
74a8a1a4-e4f7-47fc-8288-3796d86f40cf,bdb30efd-3457-4611-b2ff-f6dd48de0ee9,4940.83,retail,GB,pos,withdrawal,2025-06-15T05:19:44,5,4029.78,9,0.1,1,0,0.53,11524.45,0
290fc110-010a-4934-9637-64be90eea112,c3365dd8-f599-4dd4-b7d3-5855f47007c8,1916.69,restaurant,BR,web,deposit,2025-10-12T14:09:51,14,820.58,10,0.61,0,1,0.16,28208.23,0
679ff429-5912-4a06-9aec-3651c5e61179,d78e1a90-b24f-4154-896c-de015deb63d5,4300.51,retail,NG,web,transfer,2025-12-04T23:37:19,23,1757.68,7,0.73,0,1,0.23,6245.55,1
de95ac2b-6eb9-4ed4-ba82-146dcb5fd042,75504385-3288-47dd-a471-514aa2da5cc0,3224.88,gas,FR,web,transfer,2025-08-09T14:17:23,14,4706.4,36,0.29,0,0,0.64,36086.86,0
f945db64-14a2-4f27-9b33-ad1168d9ecad,61fefb04-d5d5-43ee-adb4-529da258a6fc,1481.23,retail,FR,pos,transfer,2025-12-20T16:27:22,16,2969.65,16,0.5,0,0,0.55,5725.91,0
a61617ec-c4bb-4f0f-8141-2534d6b135da,9c7b9968-815b-49b5-bd45-900ca2dd9ee0,4304.77,grocery,NG,mobile,purchase,2026-01-07T01:04:16,1,4936.83,24,0.48,1,0,0.59,8721.24,1
535cd594-540a-412f-a6d7-f472cedd79d0,4daa03d3-22d0-4b52-86ba-e7da4a11f647,1082.64,electronics,CA,web,withdrawal,2025-05-06T08:52:48,8,2077.16,26,0.51,0,1,0.56,31465.68,0
da963504-392a-44c3-870a-52270d821390,5acf4bc5-2b97-4897-bba7-7838f3b1afd0,1552.98,gas,US,atm,transfer,2026-02-05T16:49:40,16,4172.63,10,0.64,0,0,0.58,19597.5,0
99a422e8-c8c7-40ac-8a13-b7346b1444fc,60ee696f-0c6b-4e4a-b21a-c7d80e27e54a,1226.18,electronics,US,mobile,transfer,2026-01-22T23:55:00,23,3708.47,8,0.32,1,0,0.51,30480.74,0
ad0fd4dd-8c13-4f3a-a331-e65b0a1ec8e4,28dfe80f-5275-4943-837c-2505078c4663,823.34,electronics,FR,mobile,withdrawal,2025-06-29T09:45:46,9,1859.35,34,0.27,1,1,0.57,41143.09,0
43d8fd6f-01cf-4dd1-aca8-ac9ee3bb3465,7b0d413c-65a5-46fd-b226-70d58608a799,1363.54,grocery,IN,atm,transfer,2025-04-06T20:27:23,20,2275.99,17,0.09,0,1,0.74,28874.92,0
2363f56f-a905-4b8f-bc02-fdd4effe0e51,f543f35f-1f32-4b76-8b77-33f959843f7e,790.76,restaurant,IN,mobile,deposit,2025-12-06T04:59:10,4,12.84,37,0.74,0,0,0.71,5855.15,0
d6baf13d-9e5d-499d-a477-e9e26b5275b4,aad0624c-2562-4618-8934-d328732588e9,1917.98,restaurant,FR,pos,transfer,2025-05-25T07:31:59,7,4569.74,12,0.56,0,1,0.94,42888.51,0
c301592f-915e-42eb-9799-bfa8258a1d69,7c97312c-5491-481d-9c35-6fbe6ee922d2,4579.69,travel,FR,web,purchase,2026-02-21T23:32:26,23,3366.63,18,0.13,1,0,0.84,28619.64,1
b961df23-8378-434f-bcbf-5b788d102085,77ba0a56-177d-4c34-810b-7f5e7e5e1f3e,349.29,restaurant,DE,pos,withdrawal,2025-07-07T03:56:51,3,2283.73,19,0.1,1,1,0.8,15603.82,1
e41064c1-d5c3-4857-a2ab-a5a426bff669,97aa03db-b592-4b96-949d-f15b28a00523,2322.31,grocery,US,web,withdrawal,2025-07-14T22:50:52,22,752.83,13,0.8,1,1,0.76,27373.31,1
739d384f-e806-48a2-8d8b-182d670e65ac,3b00252b-b321-468e-82f2-db3aa34df9b2,4755.2,healthcare,GB,atm,purchase,2026-01-09T11:41:52,11,2649.07,25,0.11,0,0,0.86,36388.03,1
1db35176-8ca7-4a1d-b37b-40bc0632a2d6,a916ad9c-6246-47e7-b831-125a73cca02e,3559.7,entertainment,GB,mobile,purchase,2025-10-10T10:41:48,10,3504.23,3,0.52,0,1,0.93,44874.64,0
791dfacc-18c2-4557-a75a-0204c2f0ebe7,0e6ec342-b653-4018-bc08-a6d37e804353,3187.89,gas,IN,pos,deposit,2025-06-02T12:11:45,12,653.54,5,0.67,1,1,0.63,3207.91,0
25319068-7d7a-4703-8265-8c4af89b0510,bfbf68cf-2fbc-4cc6-b294-c7d2389db1e1,1593.7,electronics,BR,web,deposit,2026-03-18T16:39:48,16,2923.54,15,0.78,1,0,0.17,10215.36,1
807c8e95-dd82-4ab8-9fa8-fedfb538ec82,f14ba0ef-1743-404e-8ba0-5e672cc69707,1573.6,electronics,US,web,withdrawal,2025-06-19T05:40:31,5,2316.73,35,0.46,0,0,0.42,38539.8,0
39b194c7-23d6-4eeb-8d8a-3ba0279df3f4,7456e8e8-ce95-48fa-bcab-87852d2a4dc3,1079.03,gas,FR,web,purchase,2026-02-22T00:25:11,0,2567.3,10,0.36,1,1,0.18,12486.12,1
